customer_id,snapshot_date,churn_next_60d,split
CUST01630,2025-09-30,0,test
CUST01631,2025-09-30,0,train
CUST01632,2025-09-30,1,train
CUST01633,2025-09-30,0,train
CUST01634,2025-09-30,1,train
CUST01635,2025-09-30,0,train
CUST01636,2025-09-30,0,test
CUST01637,2025-09-30,0,train
CUST01638,2025-09-30,0,train
CUST01639,2025-09-30,1,train
CUST01640,2025-09-30,1,train
CUST01641,2025-09-30,0,train
CUST01642,2025-09-30,0,train
CUST01643,2025-09-30,1,validation
CUST01644,2025-09-30,1,train
CUST01645,2025-09-30,0,train
CUST01646,2025-09-30,0,validation
CUST01647,2025-09-30,0,train
CUST01648,2025-09-30,0,train
CUST01649,2025-09-30,1,train
CUST01650,2025-09-30,0,train
CUST01651,2025-09-30,1,train
CUST01652,2025-09-30,0,train
CUST01653,2025-09-30,1,train
CUST01654,2025-09-30,0,train
CUST01655,2025-09-30,1,test
CUST01656,2025-09-30,0,train
CUST01657,2025-09-30,1,train
CUST01658,2025-09-30,0,train
CUST01659,2025-09-30,0,test
CUST01660,2025-09-30,0,test
CUST01661,2025-09-30,1,train
CUST01662,2025-09-30,1,train
CUST01663,2025-09-30,0,train
CUST01664,2025-09-30,1,train
CUST01665,2025-09-30,1,test
CUST01666,2025-09-30,1,validation
CUST01667,2025-09-30,1,train
CUST01668,2025-09-30,1,validation
CUST01669,2025-09-30,1,train
CUST01670,2025-09-30,0,train
CUST01671,2025-09-30,0,validation
CUST01672,2025-09-30,1,train
CUST01673,2025-09-30,0,train
CUST01674,2025-09-30,0,train
CUST01675,2025-09-30,1,train
CUST01676,2025-09-30,1,test
CUST01677,2025-09-30,0,train
CUST01678,2025-09-30,0,train
CUST01679,2025-09-30,1,train
CUST01680,2025-09-30,0,test
CUST01681,2025-09-30,0,train
CUST01682,2025-09-30,1,test
CUST01683,2025-09-30,0,train
CUST01684,2025-09-30,0,train
CUST01685,2025-09-30,1,train
CUST01686,2025-09-30,1,train
CUST01687,2025-09-30,1,train
CUST01688,2025-09-30,1,validation
CUST01689,2025-09-30,1,train
CUST01690,2025-09-30,1,train
CUST01691,2025-09-30,1,validation
CUST01692,2025-09-30,1,train
CUST01693,2025-09-30,0,train
CUST01694,2025-09-30,1,validation
CUST01695,2025-09-30,0,train
CUST01696,2025-09-30,1,train
CUST01697,2025-09-30,0,train
CUST01698,2025-09-30,0,train
CUST01699,2025-09-30,1,train
CUST01700,2025-09-30,1,validation
CUST01701,2025-09-30,1,train
CUST01702,2025-09-30,1,test
CUST01703,2025-09-30,0,test
CUST01704,2025-09-30,0,validation
CUST01705,2025-09-30,0,train
CUST01706,2025-09-30,0,train
CUST01707,2025-09-30,0,train
CUST01708,2025-09-30,0,train
CUST01709,2025-09-30,1,train
CUST01710,2025-09-30,0,validation
CUST01711,2025-09-30,0,train
CUST01712,2025-09-30,0,train
CUST01713,2025-09-30,1,validation
CUST01714,2025-09-30,1,validation
CUST01715,2025-09-30,1,train
CUST01716,2025-09-30,0,test
CUST01717,2025-09-30,0,train
CUST01718,2025-09-30,0,train
CUST01719,2025-09-30,1,train
CUST01720,2025-09-30,0,test
CUST01721,2025-09-30,1,train
CUST01722,2025-09-30,1,train
CUST01723,2025-09-30,0,train
CUST01724,2025-09-30,1,train
CUST01725,2025-09-30,1,train
CUST01726,2025-09-30,0,test
CUST01727,2025-09-30,0,train
CUST01728,2025-09-30,0,validation
CUST01729,2025-09-30,0,train
CUST01730,2025-09-30,1,train
CUST01731,2025-09-30,1,validation
CUST01732,2025-09-30,0,train
CUST01733,2025-09-30,1,train
CUST01734,2025-09-30,1,validation
CUST01735,2025-09-30,1,train
CUST01736,2025-09-30,0,test
CUST01737,2025-09-30,0,train
CUST01738,2025-09-30,0,validation
CUST01739,2025-09-30,0,train
CUST01740,2025-09-30,0,validation
CUST01741,2025-09-30,0,test
CUST01742,2025-09-30,1,train
CUST01743,2025-09-30,0,train
CUST01744,2025-09-30,0,validation
CUST01745,2025-09-30,1,train
CUST01746,2025-09-30,1,train
CUST01747,2025-09-30,0,validation
CUST01748,2025-09-30,1,train
CUST01749,2025-09-30,1,train
CUST01750,2025-09-30,1,train
CUST01751,2025-09-30,0,train
CUST01752,2025-09-30,1,train
CUST01753,2025-09-30,0,train
CUST01754,2025-09-30,0,validation
CUST01755,2025-09-30,1,train
CUST01756,2025-09-30,0,validation
CUST01757,2025-09-30,1,train
CUST01758,2025-09-30,1,test
CUST01759,2025-09-30,1,train
CUST01760,2025-09-30,0,validation
CUST01761,2025-09-30,0,validation
CUST01762,2025-09-30,0,validation
CUST01763,2025-09-30,1,test
CUST01764,2025-09-30,1,validation
CUST01765,2025-09-30,1,validation
CUST01766,2025-09-30,1,train
CUST01767,2025-09-30,1,train
CUST01768,2025-09-30,0,train
CUST01769,2025-09-30,0,train
CUST01770,2025-09-30,1,train
CUST01771,2025-09-30,0,train
CUST01772,2025-09-30,1,test
CUST01773,2025-09-30,1,train
CUST01774,2025-09-30,1,train
CUST01775,2025-09-30,0,train
CUST01776,2025-09-30,1,train
CUST01777,2025-09-30,1,validation
CUST01778,2025-09-30,1,test
CUST01779,2025-09-30,1,train
CUST01780,2025-09-30,0,train
CUST01781,2025-09-30,1,train
CUST01782,2025-09-30,1,train
CUST01783,2025-09-30,0,train
CUST01784,2025-09-30,0,train
CUST01785,2025-09-30,0,train
CUST01786,2025-09-30,0,train
CUST01787,2025-09-30,0,train
CUST01788,2025-09-30,0,train
CUST01789,2025-09-30,1,train
CUST01790,2025-09-30,1,train
CUST01791,2025-09-30,1,train
CUST01792,2025-09-30,0,test
CUST01793,2025-09-30,1,train
CUST01794,2025-09-30,0,train
CUST01795,2025-09-30,1,train
CUST01796,2025-09-30,1,train
CUST01797,2025-09-30,1,train
CUST01798,2025-09-30,1,train
CUST01799,2025-09-30,1,validation
CUST01800,2025-09-30,1,test
CUST01801,2025-09-30,1,train
CUST01802,2025-09-30,1,train
CUST01803,2025-09-30,0,test
CUST01804,2025-09-30,1,train
CUST01805,2025-09-30,1,train
CUST01806,2025-09-30,0,train
CUST01807,2025-09-30,0,train
CUST01808,2025-09-30,0,train
CUST01809,2025-09-30,0,train
CUST01810,2025-09-30,0,train
CUST01811,2025-09-30,0,train
CUST01812,2025-09-30,0,train
CUST01813,2025-09-30,0,train
CUST01814,2025-09-30,0,validation
CUST01815,2025-09-30,0,test
CUST01816,2025-09-30,1,train
CUST01817,2025-09-30,1,train
CUST01818,2025-09-30,1,train
CUST01819,2025-09-30,1,train
CUST01820,2025-09-30,0,train
CUST01821,2025-09-30,1,train
CUST01822,2025-09-30,0,train
CUST01823,2025-09-30,0,validation
CUST01824,2025-09-30,1,train
CUST01825,2025-09-30,0,train
CUST01826,2025-09-30,1,test
CUST01827,2025-09-30,0,test
CUST01828,2025-09-30,1,train
CUST01829,2025-09-30,1,train
CUST01830,2025-09-30,1,train
CUST01831,2025-09-30,0,train
CUST01832,2025-09-30,1,train
CUST01833,2025-09-30,0,train
CUST01834,2025-09-30,0,test
CUST01835,2025-09-30,1,train
CUST01836,2025-09-30,1,validation
CUST01837,2025-09-30,1,train
CUST01838,2025-09-30,1,train
CUST01839,2025-09-30,0,train
CUST01840,2025-09-30,0,train
CUST01841,2025-09-30,0,validation
CUST01842,2025-09-30,1,validation
CUST01843,2025-09-30,0,train
CUST01844,2025-09-30,0,train
CUST01845,2025-09-30,1,train
CUST01846,2025-09-30,1,train
CUST01847,2025-09-30,0,train
CUST01848,2025-09-30,0,train
CUST01849,2025-09-30,0,test
CUST01850,2025-09-30,0,train
CUST01851,2025-09-30,1,train
CUST01852,2025-09-30,1,train
CUST01853,2025-09-30,1,test
CUST01854,2025-09-30,1,test
CUST01855,2025-09-30,0,train
CUST01856,2025-09-30,1,train
CUST01857,2025-09-30,1,train
CUST01858,2025-09-30,0,test
CUST01859,2025-09-30,0,train
CUST01860,2025-09-30,0,train
CUST01861,2025-09-30,0,train
CUST01862,2025-09-30,0,train
CUST01863,2025-09-30,1,train
CUST01864,2025-09-30,0,validation
CUST01865,2025-09-30,1,train
CUST01866,2025-09-30,1,train
CUST01867,2025-09-30,0,train
CUST01868,2025-09-30,1,train
CUST01869,2025-09-30,0,train
CUST01870,2025-09-30,0,test
CUST01871,2025-09-30,1,validation
CUST01872,2025-09-30,0,train
CUST01873,2025-09-30,0,train
CUST01874,2025-09-30,0,train
CUST01875,2025-09-30,1,train
CUST01876,2025-09-30,1,train
CUST01877,2025-09-30,0,test
CUST01878,2025-09-30,1,validation
CUST01879,2025-09-30,1,train
CUST01880,2025-09-30,1,train
CUST01881,2025-09-30,0,test
CUST01882,2025-09-30,1,validation
CUST01883,2025-09-30,0,train
CUST01884,2025-09-30,1,train
CUST01885,2025-09-30,0,train
CUST01886,2025-09-30,1,train
CUST01887,2025-09-30,1,train
CUST01888,2025-09-30,0,test
CUST01889,2025-09-30,0,train
CUST01890,2025-09-30,1,train
CUST01891,2025-09-30,1,train
CUST01892,2025-09-30,0,train
CUST01893,2025-09-30,0,train
CUST01894,2025-09-30,1,train
CUST01895,2025-09-30,1,train
CUST01896,2025-09-30,0,train
CUST01897,2025-09-30,0,train
CUST01898,2025-09-30,1,train
CUST01899,2025-09-30,1,train
CUST01900,2025-09-30,0,test
CUST01901,2025-09-30,1,train
CUST01902,2025-09-30,0,train
CUST01903,2025-09-30,0,train
CUST01904,2025-09-30,0,validation
CUST01905,2025-09-30,0,train
CUST01906,2025-09-30,0,test
CUST01907,2025-09-30,0,test
CUST01908,2025-09-30,1,test
CUST01909,2025-09-30,0,train
CUST01910,2025-09-30,1,train
CUST01911,2025-09-30,0,train
CUST01912,2025-09-30,0,test
CUST01913,2025-09-30,1,validation
CUST01914,2025-09-30,0,train
CUST01915,2025-09-30,1,train
CUST01916,2025-09-30,0,train
CUST01917,2025-09-30,1,test
CUST01918,2025-09-30,1,train
CUST01919,2025-09-30,0,train
CUST01920,2025-09-30,1,validation
CUST01921,2025-09-30,1,train
CUST01922,2025-09-30,0,train
CUST01923,2025-09-30,1,train
CUST01924,2025-09-30,0,validation
CUST01925,2025-09-30,0,test
CUST01926,2025-09-30,1,train
CUST01927,2025-09-30,1,train
CUST01928,2025-09-30,0,train
CUST01929,2025-09-30,1,validation
CUST01930,2025-09-30,0,train
CUST01931,2025-09-30,0,train
CUST01932,2025-09-30,0,train
CUST01933,2025-09-30,1,train
CUST01934,2025-09-30,0,validation
CUST01935,2025-09-30,1,train
CUST01936,2025-09-30,0,train
CUST01937,2025-09-30,1,train
CUST01938,2025-09-30,0,train
CUST01939,2025-09-30,0,train
CUST01940,2025-09-30,0,train
CUST01941,2025-09-30,0,train
CUST01942,2025-09-30,1,train
CUST01943,2025-09-30,0,train
CUST01944,2025-09-30,0,train
CUST01945,2025-09-30,1,test
CUST01946,2025-09-30,0,train
CUST01947,2025-09-30,1,train
CUST01948,2025-09-30,1,train
CUST01949,2025-09-30,1,test
CUST01950,2025-09-30,1,train
CUST01951,2025-09-30,1,train
CUST01952,2025-09-30,1,validation
CUST01953,2025-09-30,1,test
CUST01954,2025-09-30,0,train
CUST01955,2025-09-30,0,train
CUST01956,2025-09-30,1,validation
CUST01957,2025-09-30,1,validation
CUST01958,2025-09-30,1,train
CUST01959,2025-09-30,0,train
CUST01960,2025-09-30,0,train
CUST01961,2025-09-30,1,train
CUST01962,2025-09-30,1,train
CUST01963,2025-09-30,1,train
CUST01964,2025-09-30,0,train
CUST01965,2025-09-30,1,train
CUST01966,2025-09-30,1,train
CUST01967,2025-09-30,1,train
CUST01968,2025-09-30,1,validation
CUST01969,2025-09-30,0,validation
CUST01970,2025-09-30,0,train
CUST01971,2025-09-30,0,train
CUST01972,2025-09-30,0,train
CUST01973,2025-09-30,0,train
CUST01974,2025-09-30,0,train
CUST01975,2025-09-30,0,train
CUST01976,2025-09-30,0,train
CUST01977,2025-09-30,0,test
CUST01978,2025-09-30,1,train
CUST01979,2025-09-30,0,train
CUST01980,2025-09-30,0,train
CUST01981,2025-09-30,0,train
CUST01982,2025-09-30,0,train
CUST01983,2025-09-30,0,train
CUST01984,2025-09-30,0,train
CUST01985,2025-09-30,0,test
CUST01986,2025-09-30,0,train
CUST01987,2025-09-30,1,validation
CUST01988,2025-09-30,0,train
CUST01989,2025-09-30,1,validation
CUST01990,2025-09-30,1,test
CUST01991,2025-09-30,1,train
CUST01992,2025-09-30,0,train
CUST01993,2025-09-30,0,train
CUST01994,2025-09-30,0,validation
CUST01995,2025-09-30,1,train
CUST01996,2025-09-30,0,train
CUST01997,2025-09-30,0,train
CUST01998,2025-09-30,0,train
CUST01999,2025-09-30,1,test
CUST02000,2025-09-30,1,train
CUST02001,2025-09-30,0,train
CUST02002,2025-09-30,0,train
CUST02003,2025-09-30,1,validation
CUST02004,2025-09-30,0,validation
CUST02005,2025-09-30,0,train
CUST02006,2025-09-30,0,train
CUST02007,2025-09-30,1,train
CUST02008,2025-09-30,1,train
CUST02009,2025-09-30,0,train
CUST02010,2025-09-30,0,validation
CUST02011,2025-09-30,1,train
CUST02012,2025-09-30,0,validation
CUST02013,2025-09-30,0,train
CUST02014,2025-09-30,0,train
CUST02015,2025-09-30,1,validation
CUST02016,2025-09-30,0,train
CUST02017,2025-09-30,1,train
CUST02018,2025-09-30,1,train
CUST02019,2025-09-30,0,train
CUST02020,2025-09-30,1,train
CUST02021,2025-09-30,0,train
CUST02022,2025-09-30,0,test
CUST02023,2025-09-30,1,train
CUST02024,2025-09-30,0,train
CUST02025,2025-09-30,0,validation
CUST02026,2025-09-30,0,train
CUST02027,2025-09-30,0,train
CUST02028,2025-09-30,1,train
CUST02029,2025-09-30,0,train
CUST02030,2025-09-30,0,train
CUST02031,2025-09-30,1,train
CUST02032,2025-09-30,1,train
CUST02033,2025-09-30,0,train
CUST02034,2025-09-30,0,train
CUST02035,2025-09-30,1,test
CUST02036,2025-09-30,0,test
CUST02037,2025-09-30,1,train
CUST02038,2025-09-30,1,train
CUST02039,2025-09-30,1,train
CUST02040,2025-09-30,0,train
CUST02041,2025-09-30,0,train
CUST02042,2025-09-30,0,train
CUST02043,2025-09-30,0,validation
CUST02044,2025-09-30,0,train
CUST02045,2025-09-30,1,train
CUST02046,2025-09-30,1,train
CUST02047,2025-09-30,0,train
CUST02048,2025-09-30,1,train
CUST02049,2025-09-30,0,train
CUST02050,2025-09-30,0,train
CUST02051,2025-09-30,1,train
CUST02052,2025-09-30,0,train
CUST02053,2025-09-30,0,train
CUST02054,2025-09-30,0,train
CUST02055,2025-09-30,0,train
CUST02056,2025-09-30,1,validation
CUST02057,2025-09-30,0,train
CUST02058,2025-09-30,0,train
CUST02059,2025-09-30,0,validation
CUST02060,2025-09-30,1,test
CUST02061,2025-09-30,0,train
CUST02062,2025-09-30,1,train
CUST02063,2025-09-30,0,train
CUST02064,2025-09-30,1,train
CUST02065,2025-09-30,1,test
CUST02066,2025-09-30,0,train
CUST02067,2025-09-30,0,validation
CUST02068,2025-09-30,0,train
CUST02069,2025-09-30,1,test
CUST02070,2025-09-30,1,train
CUST02071,2025-09-30,0,train
CUST02072,2025-09-30,1,test
CUST02073,2025-09-30,1,train
CUST02074,2025-09-30,0,train
CUST02075,2025-09-30,1,validation
CUST02076,2025-09-30,1,train
CUST02077,2025-09-30,1,test
CUST02078,2025-09-30,0,train
CUST02079,2025-09-30,0,validation
CUST02080,2025-09-30,1,train
CUST02081,2025-09-30,1,train
CUST02082,2025-09-30,1,train
CUST02083,2025-09-30,0,train
CUST02084,2025-09-30,1,train
CUST02085,2025-09-30,1,train
CUST02086,2025-09-30,0,train
CUST02087,2025-09-30,0,train
CUST02088,2025-09-30,1,test
CUST02089,2025-09-30,0,train
CUST02090,2025-09-30,1,train
CUST02091,2025-09-30,0,validation
CUST02092,2025-09-30,1,validation
CUST02093,2025-09-30,0,train
CUST02094,2025-09-30,1,train
CUST02095,2025-09-30,0,train
CUST02096,2025-09-30,1,validation
CUST02097,2025-09-30,0,train
CUST02098,2025-09-30,1,validation
CUST02099,2025-09-30,1,train
CUST02100,2025-09-30,0,train
CUST02101,2025-09-30,1,train
CUST02102,2025-09-30,0,train
CUST02103,2025-09-30,1,test
CUST02104,2025-09-30,0,train
CUST02105,2025-09-30,0,train
CUST02106,2025-09-30,0,train
CUST02107,2025-09-30,1,train
CUST02108,2025-09-30,0,train
CUST02109,2025-09-30,0,train
CUST02110,2025-09-30,0,train
CUST02111,2025-09-30,1,train
CUST02112,2025-09-30,1,train
CUST02113,2025-09-30,1,test
CUST02114,2025-09-30,1,train
CUST02115,2025-09-30,0,train
CUST02116,2025-09-30,1,train
CUST02117,2025-09-30,0,test
CUST02118,2025-09-30,1,train
CUST02119,2025-09-30,0,validation
CUST02120,2025-09-30,0,train
CUST02121,2025-09-30,0,train
CUST02122,2025-09-30,0,train
CUST02123,2025-09-30,0,validation
CUST02124,2025-09-30,0,train
CUST02125,2025-09-30,1,train
CUST02126,2025-09-30,1,train
CUST02127,2025-09-30,1,train
CUST02128,2025-09-30,1,train
CUST02129,2025-09-30,1,train
CUST02130,2025-09-30,1,train
CUST02131,2025-09-30,0,validation
CUST02132,2025-09-30,0,validation
CUST02133,2025-09-30,0,train
CUST02134,2025-09-30,0,train
CUST02135,2025-09-30,1,validation
CUST02136,2025-09-30,1,train
CUST02137,2025-09-30,0,train
CUST02138,2025-09-30,1,test
CUST02139,2025-09-30,0,train
CUST02140,2025-09-30,0,train
CUST02141,2025-09-30,1,train
CUST02142,2025-09-30,1,train
CUST02143,2025-09-30,0,train
CUST02144,2025-09-30,0,train
CUST02145,2025-09-30,1,train
CUST02146,2025-09-30,1,train
CUST02147,2025-09-30,1,test
CUST02148,2025-09-30,0,train
CUST02149,2025-09-30,1,train
CUST02150,2025-09-30,1,validation
CUST02151,2025-09-30,0,validation
CUST02152,2025-09-30,1,train
CUST02153,2025-09-30,1,validation
CUST02154,2025-09-30,0,train
CUST02155,2025-09-30,1,train
CUST02156,2025-09-30,1,train
CUST02157,2025-09-30,1,train
CUST02158,2025-09-30,1,test
CUST02159,2025-09-30,0,test
CUST02160,2025-09-30,0,validation
CUST02161,2025-09-30,1,test
CUST02162,2025-09-30,0,train
CUST02163,2025-09-30,1,train
CUST02164,2025-09-30,0,test
CUST02165,2025-09-30,0,validation
CUST02166,2025-09-30,0,train
CUST02167,2025-09-30,1,train
CUST02168,2025-09-30,1,validation
CUST02169,2025-09-30,0,train
CUST02170,2025-09-30,1,train
CUST02171,2025-09-30,0,test
CUST02172,2025-09-30,0,train
CUST02173,2025-09-30,0,test
CUST02174,2025-09-30,0,train
CUST02175,2025-09-30,0,test
CUST02176,2025-09-30,1,train
CUST02177,2025-09-30,1,test
CUST02178,2025-09-30,0,train
CUST02179,2025-09-30,0,validation
CUST02180,2025-09-30,1,train
CUST02181,2025-09-30,0,validation
CUST02182,2025-09-30,0,train
CUST02183,2025-09-30,1,train
CUST02184,2025-09-30,1,validation
CUST02185,2025-09-30,1,test
CUST02186,2025-09-30,1,validation
CUST02187,2025-09-30,1,train
CUST02188,2025-09-30,1,train
CUST02189,2025-09-30,0,train
CUST02190,2025-09-30,0,train
CUST02191,2025-09-30,1,validation
CUST02192,2025-09-30,0,train
CUST02193,2025-09-30,0,validation
CUST02194,2025-09-30,0,train
CUST02195,2025-09-30,1,train
CUST02196,2025-09-30,1,test
CUST02197,2025-09-30,1,train
CUST02198,2025-09-30,1,test
CUST02199,2025-09-30,1,train
CUST02200,2025-09-30,0,train
CUST02201,2025-09-30,1,train
CUST02202,2025-09-30,0,validation
CUST02203,2025-09-30,0,test
CUST02204,2025-09-30,1,test
CUST02205,2025-09-30,0,train
CUST02206,2025-09-30,1,train
CUST02207,2025-09-30,0,validation
CUST02208,2025-09-30,1,train
CUST02209,2025-09-30,0,train
CUST02210,2025-09-30,1,validation
CUST02211,2025-09-30,0,train
CUST02212,2025-09-30,1,train
CUST02213,2025-09-30,1,train
CUST02214,2025-09-30,1,train
CUST02215,2025-09-30,0,train
CUST02216,2025-09-30,1,train
CUST02217,2025-09-30,0,train
CUST02218,2025-09-30,0,train
CUST02219,2025-09-30,1,train
CUST02220,2025-09-30,0,train
CUST02221,2025-09-30,1,train
CUST02222,2025-09-30,1,test
CUST02223,2025-09-30,0,train
CUST02224,2025-09-30,1,test
CUST02225,2025-09-30,0,train
CUST02226,2025-09-30,0,validation
CUST02227,2025-09-30,1,train
CUST02228,2025-09-30,1,train
CUST02229,2025-09-30,0,test
CUST02230,2025-09-30,1,train
CUST02231,2025-09-30,0,train
CUST02232,2025-09-30,0,train
CUST02233,2025-09-30,0,train
CUST02234,2025-09-30,1,validation
CUST02235,2025-09-30,1,test
CUST02236,2025-09-30,1,train
CUST02237,2025-09-30,0,train
CUST02238,2025-09-30,1,train
CUST02239,2025-09-30,1,train
CUST02240,2025-09-30,0,train
CUST02241,2025-09-30,1,train
CUST02242,2025-09-30,1,validation
CUST02243,2025-09-30,1,train
CUST02244,2025-09-30,0,train
CUST02245,2025-09-30,1,train
CUST02246,2025-09-30,1,train
CUST02247,2025-09-30,0,train
CUST02248,2025-09-30,1,test
CUST02249,2025-09-30,1,train
CUST02250,2025-09-30,0,test
CUST02251,2025-09-30,1,test
CUST02252,2025-09-30,1,train
CUST02253,2025-09-30,0,train
CUST02254,2025-09-30,1,train
CUST02255,2025-09-30,0,train
CUST02256,2025-09-30,0,train
CUST02257,2025-09-30,1,train
CUST02258,2025-09-30,1,train
CUST02259,2025-09-30,0,train
CUST02260,2025-09-30,1,train
CUST02261,2025-09-30,1,train
CUST02262,2025-09-30,1,train
CUST02263,2025-09-30,0,train
CUST02264,2025-09-30,0,test
CUST02265,2025-09-30,1,validation
CUST02266,2025-09-30,0,train
CUST02267,2025-09-30,0,train
CUST02268,2025-09-30,1,train
CUST02269,2025-09-30,0,train
CUST02270,2025-09-30,0,train
CUST02271,2025-09-30,0,train
CUST02272,2025-09-30,0,train
CUST02273,2025-09-30,1,train
CUST02274,2025-09-30,1,test
CUST02275,2025-09-30,0,train
CUST02276,2025-09-30,0,train
CUST02277,2025-09-30,1,validation
CUST02278,2025-09-30,1,train
CUST02279,2025-09-30,0,train
CUST02280,2025-09-30,1,train
CUST02281,2025-09-30,1,train
CUST02282,2025-09-30,1,train
CUST02283,2025-09-30,1,train
CUST02284,2025-09-30,1,train
CUST02285,2025-09-30,0,train
CUST02286,2025-09-30,1,train
CUST02287,2025-09-30,0,test
CUST02288,2025-09-30,0,train
CUST02289,2025-09-30,0,train
CUST02290,2025-09-30,0,validation
CUST02291,2025-09-30,1,test
CUST02292,2025-09-30,1,train
CUST02293,2025-09-30,1,train
CUST02294,2025-09-30,0,train
CUST02295,2025-09-30,0,validation
CUST02296,2025-09-30,0,train
CUST02297,2025-09-30,1,train
CUST02298,2025-09-30,1,test
CUST02299,2025-09-30,0,train
CUST02300,2025-09-30,0,validation
CUST02301,2025-09-30,0,train
CUST02302,2025-09-30,1,train
CUST02303,2025-09-30,0,test
CUST02304,2025-09-30,1,train
CUST02305,2025-09-30,0,validation
CUST02306,2025-09-30,0,train
CUST02307,2025-09-30,0,train
CUST02308,2025-09-30,1,train
CUST02309,2025-09-30,1,train
CUST02310,2025-09-30,0,validation
CUST02311,2025-09-30,1,validation
CUST02312,2025-09-30,1,train
CUST02313,2025-09-30,0,validation
CUST02314,2025-09-30,0,train
CUST02315,2025-09-30,0,train
CUST02316,2025-09-30,0,train
CUST02317,2025-09-30,0,train
CUST02318,2025-09-30,0,train
CUST02319,2025-09-30,0,train
CUST02320,2025-09-30,1,train
CUST02321,2025-09-30,1,validation
CUST02322,2025-09-30,0,train
CUST02323,2025-09-30,1,train
CUST02324,2025-09-30,1,test
CUST02325,2025-09-30,0,train
CUST02326,2025-09-30,0,test
CUST02327,2025-09-30,1,validation
CUST02328,2025-09-30,0,test
CUST02329,2025-09-30,0,test
CUST02330,2025-09-30,0,validation
CUST02331,2025-09-30,0,train
CUST02332,2025-09-30,0,test
CUST02333,2025-09-30,0,train
CUST02334,2025-09-30,0,train
CUST02335,2025-09-30,0,train
CUST02336,2025-09-30,0,validation
CUST02337,2025-09-30,0,validation
CUST02338,2025-09-30,0,test
CUST02339,2025-09-30,0,train
CUST02340,2025-09-30,0,train
CUST02341,2025-09-30,0,test
CUST02342,2025-09-30,0,train
CUST02343,2025-09-30,0,test
CUST02344,2025-09-30,1,train
CUST02345,2025-09-30,0,train
CUST02346,2025-09-30,0,validation
CUST02347,2025-09-30,0,train
CUST02348,2025-09-30,0,train
CUST02349,2025-09-30,0,validation
CUST02350,2025-09-30,0,train
CUST02351,2025-09-30,1,test
CUST02352,2025-09-30,0,validation
CUST02353,2025-09-30,0,train
CUST02354,2025-09-30,0,test
CUST02355,2025-09-30,0,train
CUST02356,2025-09-30,0,train
CUST02357,2025-09-30,0,train
CUST02358,2025-09-30,1,train
CUST02359,2025-09-30,0,train
CUST02360,2025-09-30,1,train
CUST02361,2025-09-30,1,train
CUST02362,2025-09-30,0,train
CUST02363,2025-09-30,0,train
CUST02364,2025-09-30,0,validation
CUST02365,2025-09-30,0,train
CUST02366,2025-09-30,0,train
CUST02367,2025-09-30,0,train
CUST02368,2025-09-30,1,train
CUST02369,2025-09-30,0,test
CUST02370,2025-09-30,0,train
CUST02371,2025-09-30,0,train
CUST02372,2025-09-30,0,train
CUST02373,2025-09-30,0,train
CUST02374,2025-09-30,0,train
CUST02375,2025-09-30,0,train
CUST02376,2025-09-30,0,train
CUST02377,2025-09-30,0,train
CUST02378,2025-09-30,0,train
CUST02379,2025-09-30,1,train
CUST02380,2025-09-30,1,test
CUST02381,2025-09-30,0,train
CUST02382,2025-09-30,0,train
CUST02383,2025-09-30,1,train
CUST02384,2025-09-30,0,train
CUST02385,2025-09-30,0,train
CUST02386,2025-09-30,0,train
CUST02387,2025-09-30,0,train
CUST02388,2025-09-30,0,train
CUST02389,2025-09-30,1,train
CUST02390,2025-09-30,1,train
CUST02391,2025-09-30,1,test
CUST02392,2025-09-30,1,train
CUST02393,2025-09-30,0,train
CUST02394,2025-09-30,0,train
CUST02395,2025-09-30,1,train
CUST02396,2025-09-30,1,train
CUST02397,2025-09-30,0,train
CUST02398,2025-09-30,0,train
CUST02399,2025-09-30,1,validation
CUST02400,2025-09-30,1,test
