order_id,customer_id,order_date,category,quantity,gross_amount,discount_pct,delivery_days,returned,rating
ORD003570,CUST01035,2025-06-25,Hair Care,1,189.43,0.46,4,0,4
ORD003573,CUST01035,2025-09-08,Baby Care,1,149,0.35,4,0,4
ORD003572,CUST01035,2025-09-22,Skin Care,2,638.83,0.58,5,0,5
ORD003571,CUST01035,2025-09-25,Baby Care,1,356.74,0.32,2,0,5
ORD008947,CUST01035,2025-11-20,Fragrance,1,604.83,0.34,5,0,4
ORD003579,CUST01036,2024-11-22,Skin Care,1,628.73,0.12,2,0,4
ORD003578,CUST01036,2025-03-04,Hair Care,1,485.56,0.22,4,0,4
ORD003580,CUST01036,2025-03-10,Fragrance,1,1070.79,0.01,7,0,3
ORD003576,CUST01036,2025-04-10,Fragrance,3,2181.72,0.25,5,0,5
ORD003577,CUST01036,2025-04-21,Skin Care,1,493.82,0.23,3,0,5
ORD003581,CUST01036,2025-05-12,Hair Care,1,437.01,0.2,4,0,4
ORD003582,CUST01037,2025-09-22,Fragrance,1,681.83,0.37,3,0,5
ORD008948,CUST01037,2025-11-03,Wellness,3,1120.82,0.4,4,0,4
ORD003586,CUST01038,2025-02-02,Skin Care,1,464.27,0.29,5,0,5
ORD003584,CUST01038,2025-04-11,Hair Care,1,345.58,0.25,3,0,3
ORD003583,CUST01038,2025-07-08,Baby Care,1,221.02,0.39,3,0,4
ORD003585,CUST01038,2025-08-09,Skin Care,1,803.59,0.02,8,0,3
ORD003588,CUST01039,2024-11-29,Hair Care,3,1101.9,0.22,5,0,3
ORD003589,CUST01039,2025-02-10,Baby Care,1,246.97,0.42,4,1,2
ORD003587,CUST01039,2025-05-24,Hair Care,1,544.8,0.13,3,0,5
ORD008949,CUST01039,2025-11-12,Makeup,1,699.52,0.12,2,0,5
ORD003590,CUST01040,2025-05-23,Makeup,1,594.23,0.31,4,0,4
ORD003591,CUST01041,2025-04-19,Baby Care,1,149,0.35,4,0,5
ORD008950,CUST01041,2025-11-29,Wellness,2,602.07,0.49,6,0,2
ORD003592,CUST01042,2025-09-30,Skin Care,1,610.96,0.25,5,0,4
ORD008951,CUST01042,2025-10-26,Wellness,1,638.28,0.11,3,0,5
ORD003593,CUST01043,2025-07-18,Makeup,1,464.25,0.62,3,0,5
ORD003594,CUST01044,2025-07-08,Skin Care,4,2141.49,0.22,7,0,3
ORD008952,CUST01044,2025-10-26,Fragrance,1,669.5,0.31,4,0,3
ORD008953,CUST01044,2025-10-30,Makeup,1,639.21,0.27,2,0,5
ORD003595,CUST01045,2024-11-18,Skin Care,2,1082.0,0.33,7,0,4
ORD003596,CUST01045,2025-05-10,Wellness,1,478.91,0.11,4,0,2
ORD008954,CUST01045,2025-11-26,Fragrance,1,743.8,0.17,2,0,5
ORD003597,CUST01046,2025-06-17,Hair Care,2,1032.89,0.1,8,0,4
ORD003598,CUST01047,2025-05-04,Hair Care,1,389.07,0.22,7,0,5
ORD003599,CUST01048,2025-05-25,Skin Care,1,616.59,0.05,7,0,4
ORD003600,CUST01049,2025-05-09,Baby Care,1,345.2,0.11,7,0,5
ORD003601,CUST01050,2025-08-11,Hair Care,2,874.43,0.18,3,0,1
ORD003602,CUST01050,2025-09-25,Skin Care,1,755.13,0.01,5,0,4
ORD008955,CUST01050,2025-10-21,Hair Care,2,923.82,0.19,5,0,4
ORD008956,CUST01050,2025-10-23,Makeup,1,558.83,0.26,5,0,3
ORD003604,CUST01051,2025-02-13,Hair Care,2,758.18,0.45,6,0,5
ORD003603,CUST01051,2025-06-19,Skin Care,1,632.45,0.31,3,0,4
ORD003605,CUST01052,2025-04-10,Makeup,1,763.75,0.05,4,0,5
ORD003606,CUST01053,2024-06-26,Skin Care,1,497.73,0.41,6,0,5
ORD003607,CUST01053,2025-05-07,Skin Care,3,2124.84,0,4,0,5
ORD003611,CUST01054,2024-08-12,Skin Care,1,291.1,0.44,5,0,1
ORD003608,CUST01054,2024-09-19,Baby Care,3,785.45,0.42,6,0,1
ORD003610,CUST01054,2024-12-14,Skin Care,1,499.63,0.4,6,0,4
ORD003612,CUST01054,2025-03-07,Hair Care,1,528.76,0.29,5,0,1
ORD003609,CUST01054,2025-04-07,Hair Care,1,523.99,0.34,9,0,5
ORD003614,CUST01055,2024-09-10,Hair Care,1,386.44,0.34,2,0,5
ORD003615,CUST01055,2024-12-16,Makeup,3,2251.86,0.07,6,0,3
ORD003613,CUST01055,2025-01-26,Fragrance,1,839.65,0.2,4,0,3
ORD003616,CUST01055,2025-03-08,Wellness,2,1147.61,0.09,10,1,1
ORD003617,CUST01056,2024-06-13,Fragrance,1,902.57,0.14,3,0,4
ORD003619,CUST01056,2024-11-24,Skin Care,2,1081.87,0.15,3,0,1
ORD003620,CUST01056,2025-01-13,Baby Care,1,237.52,0.43,5,1,1
ORD003622,CUST01056,2025-04-24,Makeup,1,603.94,0.22,1,0,5
ORD003618,CUST01056,2025-07-04,Wellness,1,638.85,0.09,2,0,4
ORD003621,CUST01056,2025-07-28,Makeup,2,1395.83,0.22,4,1,4
ORD008957,CUST01056,2025-10-16,Makeup,1,504.3,0.25,5,0,5
ORD003623,CUST01057,2025-09-28,Hair Care,2,916.36,0.18,5,0,4
ORD008958,CUST01057,2025-11-06,Hair Care,1,418.17,0.18,6,0,2
ORD003624,CUST01058,2024-06-10,Skin Care,1,463.02,0.31,5,0,5
ORD003626,CUST01058,2024-06-10,Skin Care,1,713.76,0.02,7,0,5
ORD003625,CUST01058,2025-06-12,Hair Care,1,358.99,0.38,4,0,3
ORD003627,CUST01059,2025-05-07,Wellness,1,601.72,0.31,4,0,4
ORD003629,CUST01060,2025-07-27,Skin Care,1,341.96,0.28,7,0,4
ORD003628,CUST01060,2025-08-09,Wellness,3,1420.58,0.25,5,0,2
ORD008959,CUST01060,2025-10-21,Skin Care,2,1121.11,0.16,4,0,5
ORD008960,CUST01060,2025-10-29,Wellness,1,555.73,0.08,6,0,5
ORD003632,CUST01061,2024-10-11,Wellness,2,851.17,0.38,5,0,3
ORD003631,CUST01061,2024-12-17,Fragrance,1,563.27,0.33,1,0,5
ORD003630,CUST01061,2025-09-28,Skin Care,1,375.42,0.58,4,0,3
ORD008961,CUST01061,2025-11-27,Wellness,1,365.2,0.36,4,0,5
ORD003636,CUST01062,2024-01-23,Hair Care,1,361.26,0.18,2,0,5
ORD003637,CUST01062,2024-04-07,Hair Care,2,1056.67,0.12,3,0,5
ORD003634,CUST01062,2024-05-10,Wellness,1,496.18,0.13,8,0,3
ORD003635,CUST01062,2024-08-29,Baby Care,2,664.11,0.23,6,0,4
ORD003633,CUST01062,2024-12-10,Skin Care,1,413.05,0.31,5,0,5
ORD003638,CUST01063,2025-09-10,Hair Care,1,259.22,0.5,7,1,1
ORD008962,CUST01063,2025-10-19,Baby Care,3,889.59,0.28,5,0,3
ORD008963,CUST01063,2025-10-31,Hair Care,1,478.77,0.31,3,0,3
ORD003639,CUST01064,2025-05-07,Baby Care,1,353.82,0.15,6,0,5
ORD003640,CUST01064,2025-09-24,Skin Care,1,544.54,0.16,5,0,5
ORD008964,CUST01064,2025-10-02,Baby Care,1,379.59,0.25,6,0,3
ORD008965,CUST01064,2025-10-04,Hair Care,2,771.2,0.27,6,0,5
ORD003642,CUST01065,2025-01-02,Fragrance,1,413.58,0.53,4,0,2
ORD003641,CUST01065,2025-09-27,Skin Care,1,621.74,0.22,3,0,3
ORD008966,CUST01065,2025-10-02,Hair Care,1,571.85,0.08,5,0,2
ORD003643,CUST01066,2025-09-19,Fragrance,1,816.92,0.23,3,0,2
ORD008969,CUST01066,2025-10-04,Makeup,2,928.98,0.4,4,0,5
ORD008967,CUST01066,2025-10-29,Wellness,1,598.45,0.21,6,0,4
ORD008968,CUST01066,2025-10-30,Fragrance,1,621.18,0.26,4,0,5
ORD003644,CUST01067,2024-11-18,Fragrance,1,663.01,0.27,2,0,5
ORD003645,CUST01067,2025-09-05,Baby Care,1,380.56,0.29,5,0,1
ORD008971,CUST01067,2025-10-20,Makeup,3,2272.67,0.02,7,0,5
ORD008970,CUST01067,2025-11-08,Hair Care,2,900.06,0.26,6,0,3
ORD008972,CUST01067,2025-11-23,Skin Care,1,390.38,0.39,6,0,4
ORD003648,CUST01068,2025-02-08,Makeup,2,1242.85,0.2,1,0,3
ORD003649,CUST01068,2025-03-13,Fragrance,1,497.03,0.51,4,0,5
ORD003650,CUST01068,2025-03-21,Hair Care,2,574.15,0.42,4,0,1
ORD003647,CUST01068,2025-05-14,Makeup,1,774.32,0.07,3,0,5
ORD003646,CUST01068,2025-05-23,Hair Care,2,857.6,0.26,5,0,4
ORD003651,CUST01069,2025-08-06,Fragrance,2,1446.51,0.26,6,0,4
ORD008973,CUST01069,2025-10-08,Fragrance,3,2424.96,0.25,6,0,5
ORD003657,CUST01070,2024-04-12,Fragrance,1,827.86,0.24,2,0,4
ORD003653,CUST01070,2024-05-09,Makeup,1,843.31,0.08,6,0,2
ORD003659,CUST01070,2024-06-01,Baby Care,1,272.51,0.58,7,0,5
ORD003652,CUST01070,2024-12-07,Fragrance,1,812.8,0.28,5,0,5
ORD003654,CUST01070,2024-12-07,Fragrance,1,743.38,0.26,6,0,3
ORD003656,CUST01070,2024-12-15,Skin Care,1,768.07,0.0,4,0,5
ORD003655,CUST01070,2025-01-07,Baby Care,2,605.64,0.32,4,0,5
ORD003658,CUST01070,2025-09-19,Baby Care,1,353.84,0.37,4,0,3
ORD008974,CUST01070,2025-10-03,Fragrance,1,920.43,0.05,6,0,5
ORD008975,CUST01070,2025-11-13,Skin Care,2,1264.37,0.11,3,0,5
ORD008976,CUST01070,2025-11-17,Hair Care,1,326.91,0.26,3,0,2
ORD003660,CUST01071,2025-09-16,Skin Care,1,690.61,0.17,4,0,2
ORD008977,CUST01071,2025-10-06,Makeup,1,596.73,0.28,6,0,5
ORD003661,CUST01072,2025-03-31,Baby Care,1,377.27,0.3,4,1,4
ORD003664,CUST01073,2025-03-05,Hair Care,1,431.23,0.3,6,0,2
ORD003663,CUST01073,2025-03-25,Makeup,1,875.82,0,5,0,5
ORD003662,CUST01073,2025-07-12,Makeup,4,2726.65,0.13,2,1,4
ORD003667,CUST01074,2024-12-11,Wellness,1,530.95,0.4,4,0,3
ORD003666,CUST01074,2025-05-20,Wellness,1,642.28,0.11,6,0,3
ORD003665,CUST01074,2025-06-08,Skin Care,1,611.19,0.21,6,0,3
ORD003669,CUST01075,2025-08-28,Fragrance,1,987.42,0.04,4,1,4
ORD003668,CUST01075,2025-09-04,Hair Care,1,476.87,0.09,6,1,5
ORD003672,CUST01076,2024-03-29,Wellness,1,297.35,0.34,6,0,5
ORD003674,CUST01076,2024-04-17,Baby Care,1,367.99,0.17,8,0,4
ORD003670,CUST01076,2024-07-02,Makeup,1,636.83,0.39,4,0,1
ORD003671,CUST01076,2024-09-10,Baby Care,1,149,0.5,7,0,3
ORD003675,CUST01076,2025-04-11,Skin Care,1,662.21,0.33,4,0,5
ORD003673,CUST01076,2025-07-09,Hair Care,1,354.04,0.26,5,0,4
ORD008978,CUST01076,2025-11-02,Skin Care,1,525.55,0.4,4,0,4
ORD008979,CUST01076,2025-11-19,Makeup,2,1491.17,0.01,4,0,2
ORD003676,CUST01077,2025-07-24,Skin Care,3,1080.77,0.45,5,0,5
ORD003678,CUST01078,2024-10-05,Baby Care,1,361.34,0.25,2,0,
ORD003677,CUST01078,2025-04-27,Baby Care,1,415.88,0.23,4,0,3
ORD003679,CUST01079,2025-04-06,Wellness,3,1832.92,0.1,3,0,4
ORD003682,CUST01080,2025-03-24,Skin Care,1,432.6,0.33,3,0,4
ORD003681,CUST01080,2025-03-27,Skin Care,1,407.26,0.38,9,0,4
ORD003680,CUST01080,2025-06-05,Hair Care,1,410.76,0.4,6,1,2
ORD003685,CUST01081,2024-10-22,Fragrance,3,1970.62,0.34,8,1,4
ORD003683,CUST01081,2024-11-22,Skin Care,1,914.16,0,3,0,5
ORD003684,CUST01081,2025-08-27,Hair Care,2,668.81,0.35,5,0,4
ORD003686,CUST01081,2025-09-11,Skin Care,1,473.6,0.27,4,0,4
ORD008981,CUST01081,2025-11-13,Skin Care,1,443.99,0.25,4,0,1
ORD008980,CUST01081,2025-11-17,Hair Care,2,854.91,0.19,5,0,3
ORD003687,CUST01082,2025-08-26,Baby Care,4,1181.66,0.34,5,0,5
ORD003689,CUST01083,2024-06-22,Baby Care,1,273.6,0.34,1,0,5
ORD003688,CUST01083,2025-02-06,Makeup,1,493.45,0.36,7,0,1
ORD003692,CUST01084,2024-06-08,Skin Care,1,495.3,0.18,4,0,4
ORD003691,CUST01084,2024-10-01,Hair Care,1,345.22,0.36,8,0,3
ORD003694,CUST01084,2024-10-02,Skin Care,1,711.78,0.27,3,0,5
ORD003693,CUST01084,2024-10-26,Skin Care,1,452.69,0.44,4,0,4
ORD003695,CUST01084,2025-02-25,Wellness,2,1064.48,0.19,3,0,5
ORD003697,CUST01084,2025-06-07,Hair Care,1,453.12,0.2,5,0,5
ORD003690,CUST01084,2025-06-15,Makeup,1,557.62,0.17,2,0,5
ORD003696,CUST01084,2025-07-16,Baby Care,1,471.98,0.21,6,0,2
ORD008982,CUST01084,2025-10-01,Makeup,1,538.62,0.31,3,0,4
ORD003698,CUST01085,2024-10-07,Skin Care,4,1786.06,0.35,5,0,5
ORD003699,CUST01086,2024-07-28,Makeup,1,385.25,0.59,6,0,4
ORD003701,CUST01086,2024-10-20,Hair Care,2,778.78,0.25,10,0,5
ORD003700,CUST01086,2025-01-23,Baby Care,3,890.53,0.27,3,0,4
ORD003702,CUST01086,2025-04-07,Skin Care,2,1145.07,0.25,5,1,1
ORD003703,CUST01086,2025-07-21,Hair Care,1,313.04,0.41,6,0,4
ORD008983,CUST01086,2025-10-23,Fragrance,2,1177.51,0.42,2,0,4
ORD003704,CUST01087,2025-09-28,Fragrance,1,839.43,0.3,8,1,3
ORD003705,CUST01088,2025-09-30,Hair Care,1,361.44,0.42,4,0,4
ORD008984,CUST01088,2025-11-26,Wellness,2,813.02,0.33,5,0,1
ORD003706,CUST01089,2025-09-05,Skin Care,1,337.51,0.43,1,0,4
ORD003708,CUST01090,2025-04-21,Wellness,1,607.12,0.16,3,0,2
ORD003707,CUST01090,2025-05-09,Makeup,1,593.65,0.26,5,0,3
ORD003709,CUST01091,2025-07-05,Hair Care,1,505.4,0.29,5,0,2
ORD003717,CUST01092,2024-07-08,Baby Care,1,292.76,0.47,5,0,4
ORD003711,CUST01092,2024-07-24,Baby Care,2,572.9,0.31,3,0,4
ORD003713,CUST01092,2024-10-26,Hair Care,3,1501.88,0.1,2,0,3
ORD003714,CUST01092,2024-11-04,Hair Care,1,268.48,0.44,3,0,4
ORD003715,CUST01092,2024-12-02,Makeup,1,668.54,0.13,3,0,2
ORD003718,CUST01092,2024-12-09,Hair Care,2,670.48,0.44,3,0,3
ORD003716,CUST01092,2025-01-09,Makeup,1,715.87,0.11,7,0,4
ORD003710,CUST01092,2025-01-28,Makeup,4,2486.02,0.27,6,0,4
ORD003712,CUST01092,2025-03-18,Hair Care,1,379.97,0.28,4,0,5
ORD003719,CUST01093,2024-10-13,Makeup,1,503.05,0.36,3,0,5
ORD003721,CUST01093,2024-10-31,Skin Care,1,475.6,0.32,7,0,5
ORD003720,CUST01093,2024-12-19,Makeup,1,498.79,0.33,4,0,4
ORD008985,CUST01093,2025-10-02,Wellness,1,294.07,0.41,4,0,5
ORD008986,CUST01093,2025-11-10,Skin Care,1,405.54,0.38,2,0,3
ORD003722,CUST01094,2024-09-06,Skin Care,1,648.39,0.11,5,0,2
ORD003723,CUST01094,2024-09-30,Skin Care,2,825.21,0.34,5,0,5
ORD003725,CUST01094,2025-01-10,Skin Care,2,887.0,0.36,7,0,2
ORD003727,CUST01094,2025-05-21,Baby Care,1,422.18,0.14,6,0,4
ORD003724,CUST01094,2025-07-10,Fragrance,1,824.29,0.24,3,0,1
ORD003726,CUST01094,2025-07-20,Skin Care,1,443.72,0.22,3,0,3
ORD008987,CUST01094,2025-10-03,Wellness,1,635.21,0.19,4,0,5
ORD003728,CUST01095,2025-02-04,Makeup,1,696.25,0.34,7,0,5
ORD003729,CUST01095,2025-08-20,Hair Care,1,455.86,0.31,5,0,4
ORD008988,CUST01095,2025-10-13,Hair Care,3,1021.83,0.44,5,0,4
ORD008989,CUST01095,2025-11-05,Skin Care,1,460.21,0.36,6,0,5
ORD003734,CUST01096,2025-04-03,Skin Care,1,694.3,0.14,2,1,4
ORD003732,CUST01096,2025-04-17,Fragrance,2,1408.26,0.23,3,0,5
ORD003733,CUST01096,2025-04-17,Skin Care,1,598.54,0.26,4,0,4
ORD003730,CUST01096,2025-05-03,Wellness,1,827.35,0,3,0,2
ORD003735,CUST01096,2025-06-26,Skin Care,2,937.18,0.35,6,0,4
ORD003731,CUST01096,2025-09-27,Baby Care,1,348.58,0.2,3,0,4
ORD008991,CUST01096,2025-11-09,Baby Care,1,425.29,0.09,4,0,5
ORD008990,CUST01096,2025-11-15,Skin Care,1,609.34,0.2,4,0,5
ORD003740,CUST01097,2024-01-26,Hair Care,1,221.21,0.35,4,0,4
ORD003737,CUST01097,2024-09-13,Baby Care,1,341.45,0.42,3,0,5
ORD003738,CUST01097,2024-09-24,Skin Care,1,508.6,0.13,6,0,4
ORD003739,CUST01097,2024-10-06,Fragrance,1,994.05,0.11,5,0,4
ORD003736,CUST01097,2025-02-09,Hair Care,2,775.91,0.24,5,0,4
ORD003742,CUST01098,2025-02-10,Fragrance,2,1145.73,0.42,3,0,3
ORD003741,CUST01098,2025-03-16,Hair Care,2,818.52,0.25,5,0,4
ORD003749,CUST01099,2024-04-22,Hair Care,1,336.23,0.47,3,0,5
ORD003747,CUST01099,2024-06-24,Skin Care,2,846.42,0.41,3,0,3
ORD003752,CUST01099,2024-09-08,Wellness,1,451.1,0.17,5,0,5
ORD003745,CUST01099,2024-10-10,Baby Care,1,361.37,0.23,5,0,2
ORD003750,CUST01099,2024-12-27,Skin Care,1,528.26,0.32,2,0,5
ORD003744,CUST01099,2025-02-22,Wellness,1,459.35,0.22,6,0,5
ORD003746,CUST01099,2025-06-08,Makeup,2,919.11,0.34,7,0,5
ORD003751,CUST01099,2025-06-15,Baby Care,2,668.26,0.28,3,0,5
ORD003743,CUST01099,2025-07-18,Skin Care,1,379.61,0.45,3,0,4
ORD003748,CUST01099,2025-09-16,Skin Care,3,1294.17,0.38,7,0,5
ORD008992,CUST01099,2025-11-23,Skin Care,2,1015.53,0.24,3,0,5
ORD003753,CUST01100,2025-09-06,Skin Care,1,491.36,0.36,6,0,5
ORD008993,CUST01100,2025-10-18,Wellness,1,490.59,0.31,5,0,4
ORD008994,CUST01100,2025-11-11,Hair Care,1,538.83,0.01,5,0,3
ORD003754,CUST01101,2025-09-20,Baby Care,2,732.91,0.13,6,0,3
ORD003757,CUST01102,2024-04-15,Baby Care,1,263.03,0.46,3,0,5
ORD003755,CUST01102,2024-05-12,Wellness,1,463.96,0.15,5,0,5
ORD003760,CUST01102,2024-09-01,Hair Care,2,804.88,0.26,5,0,5
ORD003759,CUST01102,2024-11-19,Hair Care,1,609.97,0.14,6,0,3
ORD003756,CUST01102,2025-01-19,Skin Care,1,470.79,0.19,6,0,5
ORD003761,CUST01102,2025-02-06,Makeup,1,503.96,0.26,3,0,5
ORD003758,CUST01102,2025-07-13,Skin Care,2,1201.95,0.13,5,0,4
ORD008995,CUST01102,2025-10-06,Makeup,1,581.3,0.23,5,0,5
ORD003765,CUST01103,2025-01-29,Hair Care,2,901.99,0.1,3,0,4
ORD003764,CUST01103,2025-02-27,Makeup,1,583.26,0.28,2,0,4
ORD003763,CUST01103,2025-07-11,Hair Care,1,405.87,0.32,4,0,1
ORD003762,CUST01103,2025-07-16,Baby Care,1,493.73,0,3,0,2
ORD003767,CUST01104,2024-06-16,Baby Care,2,505.64,0.35,7,0,5
ORD003766,CUST01104,2024-09-04,Hair Care,2,641.16,0.36,3,0,5
ORD003769,CUST01104,2025-01-27,Hair Care,2,406.23,0.61,5,0,5
ORD003768,CUST01104,2025-06-23,Wellness,1,515.98,0.23,3,0,4
ORD008998,CUST01104,2025-10-11,Hair Care,1,299.42,0.25,4,0,5
ORD008996,CUST01104,2025-10-21,Fragrance,1,813.35,0.25,3,0,2
ORD008997,CUST01104,2025-11-28,Hair Care,3,1326.45,0.16,4,0,2
ORD003770,CUST01105,2025-05-25,Hair Care,1,232.51,0.29,3,0,5
ORD003771,CUST01105,2025-06-01,Skin Care,1,528.62,0.15,9,0,3
ORD003772,CUST01105,2025-07-08,Wellness,1,592.5,0.19,3,0,2
ORD003773,CUST01106,2025-07-11,Hair Care,2,1006.69,0.03,6,0,5
ORD008999,CUST01106,2025-10-14,Wellness,1,642.15,0.16,6,0,4
ORD003774,CUST01107,2025-06-14,Skin Care,1,356.65,0.46,3,0,4
ORD003775,CUST01107,2025-07-01,Wellness,1,623.42,0.18,4,0,3
ORD003779,CUST01108,2025-02-24,Fragrance,1,652.41,0.4,5,0,2
ORD003776,CUST01108,2025-02-28,Skin Care,1,455.4,0.32,5,0,4
ORD003778,CUST01108,2025-07-17,Baby Care,2,685.09,0.23,3,0,3
ORD003777,CUST01108,2025-08-21,Baby Care,4,1090.85,0.36,4,0,5
ORD009000,CUST01108,2025-10-08,Fragrance,1,778.49,0.18,5,0,1
ORD003780,CUST01109,2025-09-05,Skin Care,1,304.94,0.44,6,0,5
ORD009001,CUST01109,2025-10-11,Makeup,1,706.15,0.27,4,1,3
ORD003786,CUST01110,2024-03-15,Fragrance,1,708.56,0.26,3,0,5
ORD003782,CUST01110,2024-06-19,Hair Care,1,472.47,0.24,3,0,5
ORD003785,CUST01110,2024-08-04,Hair Care,3,1074.69,0.28,2,0,5
ORD003781,CUST01110,2024-08-07,Hair Care,2,445.72,0.63,5,0,4
ORD003784,CUST01110,2024-08-28,Fragrance,1,570.4,0.43,4,0,5
ORD003783,CUST01110,2025-01-13,Skin Care,1,282.22,0.4,3,0,5
ORD003787,CUST01111,2024-10-06,Skin Care,1,503.54,0.27,5,0,4
ORD003791,CUST01111,2024-11-06,Makeup,2,960.55,0.38,4,0,5
ORD003793,CUST01111,2025-01-26,Makeup,4,2182.25,0.29,3,0,3
ORD003792,CUST01111,2025-03-05,Fragrance,3,2269.01,0.23,2,0,4
ORD003788,CUST01111,2025-03-20,Hair Care,2,911.62,0.17,4,0,4
ORD003789,CUST01111,2025-05-09,Hair Care,1,274.73,0.26,4,0,3
ORD003790,CUST01111,2025-06-27,Fragrance,1,601.85,0.32,5,0,4
ORD003795,CUST01112,2024-09-21,Hair Care,1,384.97,0.34,8,0,4
ORD003797,CUST01112,2024-10-21,Skin Care,1,464.59,0.31,4,0,2
ORD003794,CUST01112,2025-06-01,Hair Care,2,794.83,0.22,3,0,5
ORD003796,CUST01112,2025-08-04,Makeup,3,1156.38,0.5,3,0,5
ORD009002,CUST01112,2025-11-20,Skin Care,1,320.96,0.47,5,0,4
ORD003798,CUST01113,2024-06-23,Hair Care,1,381.24,0.49,4,1,1
ORD003800,CUST01113,2024-12-19,Fragrance,1,647.03,0.4,3,0,3
ORD003799,CUST01113,2025-05-25,Skin Care,1,274.92,0.5,4,0,5
ORD003801,CUST01113,2025-06-15,Hair Care,1,370.93,0.39,5,0,5
ORD009003,CUST01113,2025-10-06,Baby Care,1,366.05,0,5,0,5
ORD009004,CUST01113,2025-10-12,Hair Care,3,1041.99,0.39,2,0,4
ORD009005,CUST01113,2025-10-20,Baby Care,1,486.69,0.14,4,0,5
ORD003802,CUST01114,2025-05-06,Hair Care,2,831.94,0.34,6,0,4
ORD003810,CUST01115,2024-08-16,Hair Care,1,359.7,0.27,3,0,5
ORD003806,CUST01115,2024-11-06,Hair Care,1,149,0.4,8,0,2
ORD003812,CUST01115,2024-12-04,Skin Care,3,1567.47,0.28,5,0,2
ORD003805,CUST01115,2025-02-26,Wellness,1,609.25,0.16,7,0,5
ORD003809,CUST01115,2025-04-20,Wellness,1,447.37,0.36,3,0,5
ORD003804,CUST01115,2025-07-04,Skin Care,3,1274.84,0.37,3,0,5
ORD003803,CUST01115,2025-07-21,Skin Care,1,721.75,0.05,1,1,5
ORD003807,CUST01115,2025-07-30,Makeup,1,619.94,0.31,3,0,2
ORD003808,CUST01115,2025-08-23,Skin Care,1,369.73,0.39,5,0,5
ORD003811,CUST01115,2025-09-13,Skin Care,1,603.36,0.31,6,0,4
ORD009006,CUST01115,2025-11-21,Fragrance,1,728.47,0.29,5,0,5
ORD003813,CUST01116,2025-08-07,Wellness,4,2054.97,0.24,6,0,5
ORD009007,CUST01116,2025-10-27,Baby Care,1,446.83,0.1,4,0,1
ORD003820,CUST01117,2024-11-18,Hair Care,1,518.06,0.18,1,0,1
ORD003821,CUST01117,2024-12-17,Wellness,1,537.37,0.31,2,0,5
ORD003819,CUST01117,2025-02-10,Wellness,2,903.32,0.3,1,0,4
ORD003815,CUST01117,2025-02-20,Makeup,1,767.49,0.13,4,0,5
ORD003817,CUST01117,2025-06-27,Baby Care,4,1026.12,0.43,6,0,2
ORD003814,CUST01117,2025-07-04,Wellness,1,416.98,0.27,6,0,5
ORD003816,CUST01117,2025-07-28,Skin Care,2,916.07,0.31,4,0,4
ORD003818,CUST01117,2025-08-19,Wellness,1,458.39,0.27,5,0,4
ORD009008,CUST01117,2025-10-23,Fragrance,2,1778.18,0.14,5,0,4
ORD009009,CUST01117,2025-11-01,Wellness,1,417.35,0.35,5,0,4
ORD003824,CUST01118,2024-09-10,Baby Care,1,259.84,0.48,3,0,5
ORD003826,CUST01118,2024-10-15,Baby Care,1,357.43,0.31,9,1,4
ORD003825,CUST01118,2024-10-21,Baby Care,1,466.46,0.36,5,0,5
ORD003822,CUST01118,2024-11-27,Wellness,1,462.87,0.21,1,0,5
ORD003823,CUST01118,2025-04-13,Skin Care,1,618.9,0.29,6,0,4
ORD009010,CUST01118,2025-10-13,Fragrance,1,797.28,0.26,3,0,5
ORD003827,CUST01119,2025-05-29,Hair Care,2,654.67,0.36,3,0,5
ORD003830,CUST01120,2024-10-20,Skin Care,1,538.49,0.35,5,0,3
ORD003829,CUST01120,2024-11-12,Wellness,1,634.35,0,5,1,1
ORD003828,CUST01120,2025-07-31,Skin Care,2,1184.85,0.2,5,0,5
ORD009012,CUST01120,2025-10-14,Makeup,1,782.04,0.15,6,0,3
ORD009011,CUST01120,2025-11-20,Baby Care,1,195.43,0.33,4,0,4
ORD003831,CUST01121,2025-07-04,Hair Care,1,149,0.64,6,0,5
ORD009013,CUST01121,2025-10-15,Fragrance,2,1392.34,0.35,5,0,4
ORD009014,CUST01121,2025-11-07,Makeup,1,561.47,0.25,5,0,5
ORD003832,CUST01122,2025-09-24,Hair Care,3,1209.05,0.23,6,0,5
ORD009015,CUST01122,2025-11-22,Hair Care,1,485.5,0.13,4,0,5
ORD003834,CUST01123,2024-11-03,Hair Care,1,349.74,0.4,2,1,5
ORD003833,CUST01123,2025-04-01,Makeup,1,608.95,0.14,3,0,5
ORD003843,CUST01124,2024-05-19,Fragrance,1,508.9,0.47,5,0,2
ORD003841,CUST01124,2024-06-15,Skin Care,2,814.13,0.38,3,0,5
ORD003842,CUST01124,2024-12-11,Hair Care,1,341.99,0.59,2,0,4
ORD003837,CUST01124,2024-12-27,Makeup,2,1651.15,0,2,0,5
ORD003835,CUST01124,2025-03-11,Makeup,1,704.79,0.28,3,0,5
ORD003836,CUST01124,2025-03-16,Baby Care,1,303.92,0.41,6,0,4
ORD003838,CUST01124,2025-04-07,Skin Care,1,389.32,0.39,3,0,4
ORD003839,CUST01124,2025-04-11,Skin Care,1,386.16,0.39,4,0,4
ORD003840,CUST01124,2025-04-11,Hair Care,2,859.74,0.22,1,0,4
