customer_id,snapshot_date,last_campaign_received,last_campaign_cost,manual_priority_bucket
CUST01234,2025-09-30,free_shipping,40,high
CUST01235,2025-09-30,new_launch,18,high
CUST01236,2025-09-30,bundle_discount,18,low
CUST01237,2025-09-30,new_launch,18,high
CUST01238,2025-09-30,new_launch,12,medium
CUST01239,2025-09-30,bundle_discount,40,high
CUST01240,2025-09-30,bundle_discount,40,low
CUST01241,2025-09-30,bundle_discount,40,medium
CUST01242,2025-09-30,bundle_discount,12,medium
CUST01243,2025-09-30,free_shipping,40,medium
CUST01244,2025-09-30,none,18,medium
CUST01245,2025-09-30,new_launch,12,high
CUST01246,2025-09-30,none,0,high
CUST01247,2025-09-30,none,12,medium
CUST01248,2025-09-30,free_shipping,18,high
CUST01249,2025-09-30,none,25,medium
CUST01250,2025-09-30,bundle_discount,18,high
CUST01251,2025-09-30,none,40,medium
CUST01252,2025-09-30,free_shipping,0,medium
CUST01253,2025-09-30,bundle_discount,18,high
CUST01254,2025-09-30,new_launch,12,high
CUST01255,2025-09-30,new_launch,0,high
CUST01256,2025-09-30,new_launch,12,high
CUST01257,2025-09-30,welcome_offer,18,medium
CUST01258,2025-09-30,new_launch,12,high
CUST01259,2025-09-30,bundle_discount,0,high
CUST01260,2025-09-30,new_launch,12,low
CUST01261,2025-09-30,free_shipping,25,high
CUST01262,2025-09-30,welcome_offer,12,low
CUST01263,2025-09-30,new_launch,0,medium
CUST01264,2025-09-30,welcome_offer,18,medium
CUST01265,2025-09-30,free_shipping,0,low
CUST01266,2025-09-30,welcome_offer,18,medium
CUST01267,2025-09-30,new_launch,12,medium
CUST01268,2025-09-30,new_launch,0,medium
CUST01269,2025-09-30,none,40,medium
CUST01270,2025-09-30,free_shipping,12,medium
CUST01271,2025-09-30,free_shipping,0,low
CUST01272,2025-09-30,bundle_discount,40,high
CUST01273,2025-09-30,new_launch,25,high
CUST01274,2025-09-30,free_shipping,12,low
CUST01275,2025-09-30,free_shipping,18,low
CUST01276,2025-09-30,bundle_discount,12,high
CUST01277,2025-09-30,bundle_discount,18,high
CUST01278,2025-09-30,free_shipping,18,medium
CUST01279,2025-09-30,free_shipping,25,high
CUST01280,2025-09-30,none,12,low
CUST01281,2025-09-30,new_launch,40,high
CUST01282,2025-09-30,welcome_offer,12,high
CUST01283,2025-09-30,welcome_offer,0,medium
CUST01284,2025-09-30,none,40,high
CUST01285,2025-09-30,none,25,high
CUST01286,2025-09-30,free_shipping,18,high
CUST01287,2025-09-30,welcome_offer,0,high
CUST01288,2025-09-30,bundle_discount,18,high
CUST01289,2025-09-30,welcome_offer,25,low
CUST01290,2025-09-30,none,40,medium
CUST01291,2025-09-30,new_launch,40,high
CUST01292,2025-09-30,none,25,medium
CUST01293,2025-09-30,bundle_discount,25,low
CUST01294,2025-09-30,free_shipping,18,low
CUST01295,2025-09-30,free_shipping,0,high
CUST01296,2025-09-30,free_shipping,0,low
CUST01297,2025-09-30,welcome_offer,18,medium
CUST01298,2025-09-30,new_launch,18,high
CUST01299,2025-09-30,none,40,high
CUST01300,2025-09-30,none,25,medium
CUST01301,2025-09-30,free_shipping,25,high
CUST01302,2025-09-30,free_shipping,25,low
CUST01303,2025-09-30,none,25,medium
CUST01304,2025-09-30,free_shipping,12,low
CUST01305,2025-09-30,bundle_discount,0,medium
CUST01306,2025-09-30,free_shipping,25,medium
CUST01307,2025-09-30,none,0,high
CUST01308,2025-09-30,welcome_offer,0,high
CUST01309,2025-09-30,welcome_offer,25,medium
CUST01310,2025-09-30,bundle_discount,0,high
CUST01311,2025-09-30,bundle_discount,0,medium
CUST01312,2025-09-30,bundle_discount,25,low
CUST01313,2025-09-30,welcome_offer,0,low
CUST01314,2025-09-30,new_launch,0,low
CUST01315,2025-09-30,new_launch,12,high
CUST01316,2025-09-30,welcome_offer,0,high
CUST01317,2025-09-30,none,18,high
CUST01318,2025-09-30,bundle_discount,0,high
CUST01319,2025-09-30,welcome_offer,0,high
CUST01320,2025-09-30,new_launch,0,high
CUST01321,2025-09-30,free_shipping,25,high
CUST01322,2025-09-30,none,25,high
CUST01323,2025-09-30,new_launch,25,high
CUST01324,2025-09-30,free_shipping,40,high
CUST01325,2025-09-30,free_shipping,0,high
CUST01326,2025-09-30,none,12,high
CUST01327,2025-09-30,new_launch,25,high
CUST01328,2025-09-30,new_launch,12,medium
CUST01329,2025-09-30,welcome_offer,12,medium
CUST01330,2025-09-30,none,25,low
CUST01331,2025-09-30,none,12,medium
CUST01332,2025-09-30,new_launch,40,low
CUST01333,2025-09-30,free_shipping,12,medium
CUST01334,2025-09-30,welcome_offer,12,high
CUST01335,2025-09-30,bundle_discount,12,medium
CUST01336,2025-09-30,welcome_offer,12,low
CUST01337,2025-09-30,free_shipping,0,medium
CUST01338,2025-09-30,bundle_discount,18,medium
CUST01339,2025-09-30,bundle_discount,25,high
CUST01340,2025-09-30,bundle_discount,12,high
CUST01341,2025-09-30,new_launch,25,medium
CUST01342,2025-09-30,welcome_offer,18,high
CUST01343,2025-09-30,bundle_discount,0,low
CUST01344,2025-09-30,bundle_discount,25,high
CUST01345,2025-09-30,bundle_discount,18,medium
CUST01346,2025-09-30,bundle_discount,40,medium
CUST01347,2025-09-30,none,40,high
CUST01348,2025-09-30,welcome_offer,12,high
CUST01349,2025-09-30,bundle_discount,25,high
CUST01350,2025-09-30,none,25,high
CUST01351,2025-09-30,new_launch,0,medium
CUST01352,2025-09-30,free_shipping,25,high
CUST01353,2025-09-30,free_shipping,40,high
CUST01354,2025-09-30,free_shipping,25,medium
CUST01355,2025-09-30,welcome_offer,25,high
CUST01356,2025-09-30,bundle_discount,0,high
CUST01357,2025-09-30,new_launch,18,high
CUST01358,2025-09-30,free_shipping,25,low
CUST01359,2025-09-30,new_launch,0,high
CUST01360,2025-09-30,bundle_discount,18,high
CUST01361,2025-09-30,new_launch,0,low
CUST01362,2025-09-30,free_shipping,0,high
CUST01363,2025-09-30,free_shipping,18,high
CUST01364,2025-09-30,new_launch,12,high
CUST01365,2025-09-30,free_shipping,25,high
CUST01366,2025-09-30,welcome_offer,18,high
CUST01367,2025-09-30,bundle_discount,40,medium
CUST01368,2025-09-30,none,25,high
CUST01369,2025-09-30,bundle_discount,25,medium
CUST01370,2025-09-30,none,12,high
CUST01371,2025-09-30,none,25,medium
CUST01372,2025-09-30,welcome_offer,18,medium
CUST01373,2025-09-30,new_launch,12,medium
CUST01374,2025-09-30,free_shipping,40,high
CUST01375,2025-09-30,none,0,medium
CUST01376,2025-09-30,none,40,low
CUST01377,2025-09-30,free_shipping,40,medium
CUST01378,2025-09-30,new_launch,0,high
CUST01379,2025-09-30,welcome_offer,40,high
CUST01380,2025-09-30,new_launch,12,medium
CUST01381,2025-09-30,none,0,low
CUST01382,2025-09-30,none,12,medium
CUST01383,2025-09-30,welcome_offer,18,medium
CUST01384,2025-09-30,none,12,high
CUST01385,2025-09-30,free_shipping,40,medium
CUST01386,2025-09-30,welcome_offer,12,medium
CUST01387,2025-09-30,none,18,high
CUST01388,2025-09-30,none,40,high
CUST01389,2025-09-30,free_shipping,12,medium
CUST01390,2025-09-30,new_launch,12,low
CUST01391,2025-09-30,welcome_offer,0,high
CUST01392,2025-09-30,welcome_offer,40,low
CUST01393,2025-09-30,free_shipping,0,high
CUST01394,2025-09-30,bundle_discount,12,low
CUST01395,2025-09-30,none,12,low
CUST01396,2025-09-30,none,0,high
CUST01397,2025-09-30,welcome_offer,0,low
CUST01398,2025-09-30,bundle_discount,12,medium
CUST01399,2025-09-30,new_launch,40,medium
CUST01400,2025-09-30,new_launch,0,high
CUST01401,2025-09-30,new_launch,0,medium
CUST01402,2025-09-30,new_launch,0,high
CUST01403,2025-09-30,new_launch,40,high
CUST01404,2025-09-30,new_launch,25,high
CUST01405,2025-09-30,new_launch,25,high
CUST01406,2025-09-30,free_shipping,40,high
CUST01407,2025-09-30,welcome_offer,0,high
CUST01408,2025-09-30,none,40,high
CUST01409,2025-09-30,free_shipping,18,low
CUST01410,2025-09-30,bundle_discount,25,high
CUST01411,2025-09-30,none,0,high
CUST01412,2025-09-30,none,0,high
CUST01413,2025-09-30,none,25,high
CUST01414,2025-09-30,new_launch,18,medium
CUST01415,2025-09-30,free_shipping,12,low
CUST01416,2025-09-30,welcome_offer,18,medium
CUST01417,2025-09-30,new_launch,0,high
CUST01418,2025-09-30,free_shipping,0,high
CUST01419,2025-09-30,welcome_offer,18,high
CUST01420,2025-09-30,bundle_discount,18,medium
CUST01421,2025-09-30,bundle_discount,18,medium
CUST01422,2025-09-30,new_launch,18,medium
CUST01423,2025-09-30,welcome_offer,12,medium
CUST01424,2025-09-30,bundle_discount,18,high
CUST01425,2025-09-30,new_launch,40,medium
CUST01426,2025-09-30,none,18,low
CUST01427,2025-09-30,free_shipping,12,medium
CUST01428,2025-09-30,new_launch,18,medium
CUST01429,2025-09-30,none,12,medium
CUST01430,2025-09-30,new_launch,25,medium
CUST01431,2025-09-30,new_launch,12,medium
CUST01432,2025-09-30,welcome_offer,18,high
CUST01433,2025-09-30,new_launch,12,high
CUST01434,2025-09-30,free_shipping,0,medium
CUST01435,2025-09-30,welcome_offer,25,high
CUST01436,2025-09-30,new_launch,0,low
CUST01437,2025-09-30,welcome_offer,0,high
CUST01438,2025-09-30,none,25,high
CUST01439,2025-09-30,free_shipping,18,medium
CUST01440,2025-09-30,new_launch,12,medium
CUST01441,2025-09-30,welcome_offer,25,high
CUST01442,2025-09-30,bundle_discount,18,high
CUST01443,2025-09-30,welcome_offer,25,low
CUST01444,2025-09-30,welcome_offer,0,low
CUST01445,2025-09-30,new_launch,12,high
CUST01446,2025-09-30,bundle_discount,25,high
CUST01447,2025-09-30,free_shipping,40,low
CUST01448,2025-09-30,bundle_discount,12,high
CUST01449,2025-09-30,free_shipping,25,medium
CUST01450,2025-09-30,none,40,high
CUST01451,2025-09-30,bundle_discount,12,medium
CUST01452,2025-09-30,new_launch,40,high
CUST01453,2025-09-30,free_shipping,0,high
CUST01454,2025-09-30,bundle_discount,18,medium
CUST01455,2025-09-30,free_shipping,12,high
CUST01456,2025-09-30,none,0,medium
CUST01457,2025-09-30,bundle_discount,18,high
CUST01458,2025-09-30,new_launch,40,high
CUST01459,2025-09-30,none,40,medium
CUST01460,2025-09-30,bundle_discount,0,high
CUST01461,2025-09-30,bundle_discount,12,high
CUST01462,2025-09-30,welcome_offer,12,high
CUST01463,2025-09-30,new_launch,40,high
CUST01464,2025-09-30,none,40,medium
CUST01465,2025-09-30,none,25,low
CUST01466,2025-09-30,bundle_discount,12,medium
CUST01467,2025-09-30,bundle_discount,18,high
CUST01468,2025-09-30,bundle_discount,40,high
CUST01469,2025-09-30,welcome_offer,12,high
CUST01470,2025-09-30,bundle_discount,40,high
CUST01471,2025-09-30,bundle_discount,25,high
CUST01472,2025-09-30,none,40,medium
CUST01473,2025-09-30,none,0,medium
CUST01474,2025-09-30,free_shipping,25,medium
CUST01475,2025-09-30,bundle_discount,18,high
CUST01476,2025-09-30,bundle_discount,0,high
CUST01477,2025-09-30,none,12,medium
CUST01478,2025-09-30,new_launch,25,medium
CUST01479,2025-09-30,free_shipping,18,medium
CUST01480,2025-09-30,bundle_discount,0,high
CUST01481,2025-09-30,bundle_discount,40,high
CUST01482,2025-09-30,free_shipping,25,high
CUST01483,2025-09-30,none,25,low
CUST01484,2025-09-30,bundle_discount,25,high
CUST01485,2025-09-30,none,12,medium
CUST01486,2025-09-30,bundle_discount,18,medium
CUST01487,2025-09-30,bundle_discount,18,high
CUST01488,2025-09-30,welcome_offer,25,medium
CUST01489,2025-09-30,free_shipping,12,medium
CUST01490,2025-09-30,welcome_offer,18,high
CUST01491,2025-09-30,free_shipping,25,high
CUST01492,2025-09-30,bundle_discount,40,medium
CUST01493,2025-09-30,free_shipping,18,low
CUST01494,2025-09-30,welcome_offer,25,high
CUST01495,2025-09-30,none,18,high
CUST01496,2025-09-30,none,40,low
CUST01497,2025-09-30,bundle_discount,25,medium
CUST01498,2025-09-30,bundle_discount,18,medium
CUST01499,2025-09-30,welcome_offer,12,high
CUST01500,2025-09-30,bundle_discount,12,high
CUST01501,2025-09-30,welcome_offer,25,medium
CUST01502,2025-09-30,welcome_offer,0,high
CUST01503,2025-09-30,bundle_discount,25,high
CUST01504,2025-09-30,new_launch,12,high
CUST01505,2025-09-30,new_launch,40,medium
CUST01506,2025-09-30,none,25,high
CUST01507,2025-09-30,none,18,high
CUST01508,2025-09-30,free_shipping,40,low
CUST01509,2025-09-30,none,40,medium
CUST01510,2025-09-30,free_shipping,25,high
CUST01511,2025-09-30,none,12,high
CUST01512,2025-09-30,bundle_discount,18,medium
CUST01513,2025-09-30,free_shipping,0,high
CUST01514,2025-09-30,welcome_offer,12,high
CUST01515,2025-09-30,welcome_offer,40,high
CUST01516,2025-09-30,bundle_discount,0,high
CUST01517,2025-09-30,none,0,high
CUST01518,2025-09-30,new_launch,25,high
CUST01519,2025-09-30,free_shipping,25,high
CUST01520,2025-09-30,bundle_discount,18,low
CUST01521,2025-09-30,bundle_discount,40,low
CUST01522,2025-09-30,new_launch,25,medium
CUST01523,2025-09-30,none,25,medium
CUST01524,2025-09-30,bundle_discount,40,medium
CUST01525,2025-09-30,welcome_offer,40,medium
CUST01526,2025-09-30,welcome_offer,12,medium
CUST01527,2025-09-30,free_shipping,12,high
CUST01528,2025-09-30,new_launch,25,high
CUST01529,2025-09-30,none,25,high
CUST01530,2025-09-30,welcome_offer,25,high
CUST01531,2025-09-30,bundle_discount,18,high
CUST01532,2025-09-30,welcome_offer,0,high
CUST01533,2025-09-30,new_launch,25,high
CUST01534,2025-09-30,bundle_discount,12,low
CUST01535,2025-09-30,welcome_offer,40,low
CUST01536,2025-09-30,new_launch,25,medium
CUST01537,2025-09-30,welcome_offer,25,high
CUST01538,2025-09-30,welcome_offer,12,high
CUST01539,2025-09-30,new_launch,0,high
CUST01540,2025-09-30,bundle_discount,18,high
CUST01541,2025-09-30,new_launch,40,medium
CUST01542,2025-09-30,free_shipping,40,low
CUST01543,2025-09-30,new_launch,40,high
CUST01544,2025-09-30,new_launch,18,high
CUST01545,2025-09-30,none,40,high
CUST01546,2025-09-30,free_shipping,25,medium
CUST01547,2025-09-30,bundle_discount,12,high
CUST01548,2025-09-30,free_shipping,0,medium
CUST01549,2025-09-30,bundle_discount,40,high
CUST01550,2025-09-30,new_launch,12,high
CUST01551,2025-09-30,welcome_offer,25,medium
CUST01552,2025-09-30,new_launch,12,high
CUST01553,2025-09-30,new_launch,12,high
CUST01554,2025-09-30,none,0,medium
CUST01555,2025-09-30,bundle_discount,25,medium
CUST01556,2025-09-30,free_shipping,12,medium
CUST01557,2025-09-30,free_shipping,12,medium
CUST01558,2025-09-30,new_launch,18,high
CUST01559,2025-09-30,new_launch,25,high
CUST01560,2025-09-30,free_shipping,40,low
CUST01561,2025-09-30,none,25,high
CUST01562,2025-09-30,none,18,medium
CUST01563,2025-09-30,none,12,medium
CUST01564,2025-09-30,free_shipping,0,high
CUST01565,2025-09-30,free_shipping,0,medium
CUST01566,2025-09-30,new_launch,18,high
CUST01567,2025-09-30,free_shipping,25,high
CUST01568,2025-09-30,welcome_offer,0,high
CUST01569,2025-09-30,new_launch,40,high
CUST01570,2025-09-30,new_launch,12,high
CUST01571,2025-09-30,new_launch,18,high
CUST01572,2025-09-30,none,25,high
CUST01573,2025-09-30,free_shipping,25,high
CUST01574,2025-09-30,welcome_offer,40,high
CUST01575,2025-09-30,free_shipping,12,high
CUST01576,2025-09-30,welcome_offer,40,high
CUST01577,2025-09-30,none,18,high
CUST01578,2025-09-30,free_shipping,0,low
CUST01579,2025-09-30,free_shipping,0,medium
CUST01580,2025-09-30,free_shipping,25,low
CUST01581,2025-09-30,new_launch,0,medium
CUST01582,2025-09-30,free_shipping,18,medium
CUST01583,2025-09-30,new_launch,0,high
CUST01584,2025-09-30,none,0,low
CUST01585,2025-09-30,none,12,low
CUST01586,2025-09-30,new_launch,25,medium
CUST01587,2025-09-30,welcome_offer,12,high
CUST01588,2025-09-30,none,25,high
CUST01589,2025-09-30,welcome_offer,12,high
CUST01590,2025-09-30,none,18,high
CUST01591,2025-09-30,bundle_discount,12,high
CUST01592,2025-09-30,bundle_discount,0,high
CUST01593,2025-09-30,welcome_offer,12,low
CUST01594,2025-09-30,new_launch,0,medium
CUST01595,2025-09-30,free_shipping,18,medium
CUST01596,2025-09-30,free_shipping,0,medium
CUST01597,2025-09-30,free_shipping,40,medium
CUST01598,2025-09-30,none,0,medium
CUST01599,2025-09-30,new_launch,18,high
CUST01600,2025-09-30,free_shipping,12,low
CUST01601,2025-09-30,free_shipping,18,medium
CUST01602,2025-09-30,free_shipping,40,low
CUST01603,2025-09-30,bundle_discount,12,high
CUST01604,2025-09-30,free_shipping,40,medium
CUST01605,2025-09-30,none,18,low
CUST01606,2025-09-30,none,12,high
CUST01607,2025-09-30,none,40,high
CUST01608,2025-09-30,welcome_offer,25,high
CUST01609,2025-09-30,welcome_offer,18,medium
CUST01610,2025-09-30,new_launch,12,medium
CUST01611,2025-09-30,welcome_offer,0,low
CUST01612,2025-09-30,welcome_offer,0,high
CUST01613,2025-09-30,none,40,high
CUST01614,2025-09-30,bundle_discount,40,high
CUST01615,2025-09-30,none,25,medium
CUST01616,2025-09-30,free_shipping,40,high
CUST01617,2025-09-30,new_launch,0,medium
CUST01618,2025-09-30,welcome_offer,0,high
CUST01619,2025-09-30,welcome_offer,12,low
CUST01620,2025-09-30,none,40,low
CUST01621,2025-09-30,free_shipping,0,medium
CUST01622,2025-09-30,welcome_offer,12,low
CUST01623,2025-09-30,bundle_discount,40,high
CUST01624,2025-09-30,new_launch,40,medium
CUST01625,2025-09-30,new_launch,25,medium
CUST01626,2025-09-30,welcome_offer,0,low
CUST01627,2025-09-30,none,40,high
CUST01628,2025-09-30,free_shipping,12,high
CUST01629,2025-09-30,free_shipping,18,high
CUST01630,2025-09-30,none,25,medium
CUST01631,2025-09-30,bundle_discount,18,medium
CUST01632,2025-09-30,welcome_offer,18,low
CUST01633,2025-09-30,free_shipping,40,medium
CUST01634,2025-09-30,none,18,medium
CUST01635,2025-09-30,none,12,medium
CUST01636,2025-09-30,free_shipping,0,low
CUST01637,2025-09-30,free_shipping,40,medium
CUST01638,2025-09-30,free_shipping,12,low
CUST01639,2025-09-30,welcome_offer,0,high
CUST01640,2025-09-30,welcome_offer,40,high
CUST01641,2025-09-30,welcome_offer,40,high
CUST01642,2025-09-30,welcome_offer,18,low
CUST01643,2025-09-30,free_shipping,18,high
CUST01644,2025-09-30,bundle_discount,40,high
CUST01645,2025-09-30,new_launch,0,medium
CUST01646,2025-09-30,new_launch,18,medium
CUST01647,2025-09-30,welcome_offer,18,low
CUST01648,2025-09-30,welcome_offer,0,high
CUST01649,2025-09-30,bundle_discount,12,high
CUST01650,2025-09-30,free_shipping,0,high
CUST01651,2025-09-30,bundle_discount,25,high
CUST01652,2025-09-30,free_shipping,12,medium
CUST01653,2025-09-30,none,0,high
CUST01654,2025-09-30,welcome_offer,25,high
CUST01655,2025-09-30,none,12,low
CUST01656,2025-09-30,welcome_offer,0,low
CUST01657,2025-09-30,new_launch,18,high
CUST01658,2025-09-30,free_shipping,0,medium
CUST01659,2025-09-30,new_launch,25,high
CUST01660,2025-09-30,free_shipping,12,low
CUST01661,2025-09-30,bundle_discount,40,high
CUST01662,2025-09-30,none,12,low
CUST01663,2025-09-30,free_shipping,18,medium
CUST01664,2025-09-30,welcome_offer,12,medium
CUST01665,2025-09-30,new_launch,12,medium
CUST01666,2025-09-30,none,18,high
CUST01667,2025-09-30,new_launch,18,high
CUST01668,2025-09-30,bundle_discount,25,high
CUST01669,2025-09-30,free_shipping,25,high
CUST01670,2025-09-30,new_launch,40,medium
CUST01671,2025-09-30,new_launch,18,high
CUST01672,2025-09-30,welcome_offer,0,low
CUST01673,2025-09-30,none,18,low
CUST01674,2025-09-30,free_shipping,18,high
CUST01675,2025-09-30,free_shipping,18,high
CUST01676,2025-09-30,new_launch,12,high
CUST01677,2025-09-30,free_shipping,40,low
CUST01678,2025-09-30,free_shipping,25,high
CUST01679,2025-09-30,bundle_discount,18,low
CUST01680,2025-09-30,welcome_offer,25,medium
CUST01681,2025-09-30,none,25,medium
CUST01682,2025-09-30,bundle_discount,0,high
CUST01683,2025-09-30,free_shipping,0,low
CUST01684,2025-09-30,bundle_discount,12,medium
CUST01685,2025-09-30,none,0,high
CUST01686,2025-09-30,none,18,high
CUST01687,2025-09-30,none,0,high
CUST01688,2025-09-30,bundle_discount,25,high
CUST01689,2025-09-30,new_launch,18,medium
CUST01690,2025-09-30,free_shipping,12,medium
CUST01691,2025-09-30,none,18,high
CUST01692,2025-09-30,welcome_offer,0,high
CUST01693,2025-09-30,bundle_discount,25,low
CUST01694,2025-09-30,new_launch,40,medium
CUST01695,2025-09-30,welcome_offer,25,medium
CUST01696,2025-09-30,none,0,high
CUST01697,2025-09-30,new_launch,25,medium
CUST01698,2025-09-30,welcome_offer,18,medium
CUST01699,2025-09-30,new_launch,0,high
CUST01700,2025-09-30,new_launch,18,low
CUST01701,2025-09-30,bundle_discount,18,low
CUST01702,2025-09-30,welcome_offer,0,high
CUST01703,2025-09-30,bundle_discount,0,low
CUST01704,2025-09-30,bundle_discount,40,medium
CUST01705,2025-09-30,free_shipping,12,medium
CUST01706,2025-09-30,welcome_offer,0,medium
CUST01707,2025-09-30,new_launch,40,low
CUST01708,2025-09-30,welcome_offer,25,low
CUST01709,2025-09-30,bundle_discount,0,high
CUST01710,2025-09-30,none,25,medium
CUST01711,2025-09-30,bundle_discount,0,high
CUST01712,2025-09-30,new_launch,12,medium
CUST01713,2025-09-30,bundle_discount,25,medium
CUST01714,2025-09-30,free_shipping,25,high
CUST01715,2025-09-30,bundle_discount,25,high
CUST01716,2025-09-30,new_launch,40,medium
CUST01717,2025-09-30,welcome_offer,12,high
CUST01718,2025-09-30,none,25,high
CUST01719,2025-09-30,none,18,high
CUST01720,2025-09-30,none,12,medium
CUST01721,2025-09-30,new_launch,12,medium
CUST01722,2025-09-30,bundle_discount,0,high
CUST01723,2025-09-30,welcome_offer,0,medium
CUST01724,2025-09-30,free_shipping,40,medium
CUST01725,2025-09-30,bundle_discount,12,medium
CUST01726,2025-09-30,none,0,low
CUST01727,2025-09-30,welcome_offer,12,low
CUST01728,2025-09-30,free_shipping,0,low
CUST01729,2025-09-30,welcome_offer,18,medium
CUST01730,2025-09-30,free_shipping,25,high
CUST01731,2025-09-30,welcome_offer,25,high
CUST01732,2025-09-30,free_shipping,25,medium
CUST01733,2025-09-30,none,0,high
CUST01734,2025-09-30,none,40,high
CUST01735,2025-09-30,none,12,medium
CUST01736,2025-09-30,welcome_offer,0,medium
CUST01737,2025-09-30,free_shipping,0,low
CUST01738,2025-09-30,bundle_discount,25,medium
CUST01739,2025-09-30,welcome_offer,0,medium
CUST01740,2025-09-30,free_shipping,25,high
CUST01741,2025-09-30,bundle_discount,12,low
CUST01742,2025-09-30,welcome_offer,40,high
CUST01743,2025-09-30,welcome_offer,25,high
CUST01744,2025-09-30,none,12,high
CUST01745,2025-09-30,free_shipping,0,high
CUST01746,2025-09-30,free_shipping,40,high
CUST01747,2025-09-30,bundle_discount,0,low
CUST01748,2025-09-30,new_launch,0,medium
CUST01749,2025-09-30,new_launch,0,high
CUST01750,2025-09-30,free_shipping,18,high
CUST01751,2025-09-30,new_launch,40,medium
CUST01752,2025-09-30,none,0,high
CUST01753,2025-09-30,free_shipping,12,medium
CUST01754,2025-09-30,none,12,low
CUST01755,2025-09-30,welcome_offer,25,high
CUST01756,2025-09-30,bundle_discount,40,high
CUST01757,2025-09-30,free_shipping,0,high
CUST01758,2025-09-30,bundle_discount,25,high
CUST01759,2025-09-30,new_launch,12,high
CUST01760,2025-09-30,free_shipping,25,medium
CUST01761,2025-09-30,none,25,high
CUST01762,2025-09-30,free_shipping,25,high
CUST01763,2025-09-30,welcome_offer,12,medium
CUST01764,2025-09-30,none,18,medium
CUST01765,2025-09-30,bundle_discount,25,high
CUST01766,2025-09-30,new_launch,25,high
CUST01767,2025-09-30,none,40,high
CUST01768,2025-09-30,none,18,high
CUST01769,2025-09-30,none,0,medium
CUST01770,2025-09-30,free_shipping,25,medium
CUST01771,2025-09-30,welcome_offer,12,medium
CUST01772,2025-09-30,bundle_discount,25,high
CUST01773,2025-09-30,welcome_offer,0,high
CUST01774,2025-09-30,none,0,high
CUST01775,2025-09-30,none,12,medium
CUST01776,2025-09-30,none,18,high
CUST01777,2025-09-30,welcome_offer,12,high
CUST01778,2025-09-30,none,25,high
CUST01779,2025-09-30,new_launch,18,high
CUST01780,2025-09-30,welcome_offer,25,medium
CUST01781,2025-09-30,welcome_offer,0,high
CUST01782,2025-09-30,bundle_discount,0,high
CUST01783,2025-09-30,welcome_offer,0,low
CUST01784,2025-09-30,none,18,medium
CUST01785,2025-09-30,free_shipping,18,high
CUST01786,2025-09-30,none,0,low
CUST01787,2025-09-30,free_shipping,12,medium
CUST01788,2025-09-30,new_launch,0,medium
CUST01789,2025-09-30,none,12,medium
CUST01790,2025-09-30,welcome_offer,0,medium
CUST01791,2025-09-30,welcome_offer,12,high
CUST01792,2025-09-30,none,18,medium
CUST01793,2025-09-30,welcome_offer,12,medium
CUST01794,2025-09-30,free_shipping,18,low
CUST01795,2025-09-30,bundle_discount,18,high
CUST01796,2025-09-30,new_launch,25,low
CUST01797,2025-09-30,free_shipping,12,high
CUST01798,2025-09-30,none,0,high
CUST01799,2025-09-30,free_shipping,18,high
CUST01800,2025-09-30,bundle_discount,40,high
CUST01801,2025-09-30,free_shipping,25,medium
CUST01802,2025-09-30,free_shipping,40,high
CUST01803,2025-09-30,welcome_offer,12,high
CUST01804,2025-09-30,welcome_offer,18,high
CUST01805,2025-09-30,new_launch,25,high
CUST01806,2025-09-30,welcome_offer,18,medium
CUST01807,2025-09-30,bundle_discount,25,medium
CUST01808,2025-09-30,new_launch,18,low
CUST01809,2025-09-30,welcome_offer,18,medium
CUST01810,2025-09-30,new_launch,40,low
CUST01811,2025-09-30,bundle_discount,12,medium
CUST01812,2025-09-30,none,0,low
CUST01813,2025-09-30,none,25,medium
CUST01814,2025-09-30,welcome_offer,40,medium
CUST01815,2025-09-30,none,12,low
CUST01816,2025-09-30,free_shipping,18,high
CUST01817,2025-09-30,free_shipping,18,high
CUST01818,2025-09-30,welcome_offer,40,high
CUST01819,2025-09-30,none,25,high
CUST01820,2025-09-30,free_shipping,40,low
CUST01821,2025-09-30,welcome_offer,0,medium
CUST01822,2025-09-30,bundle_discount,40,medium
CUST01823,2025-09-30,free_shipping,0,low
CUST01824,2025-09-30,none,18,high
CUST01825,2025-09-30,none,12,medium
CUST01826,2025-09-30,free_shipping,18,medium
CUST01827,2025-09-30,welcome_offer,0,low
CUST01828,2025-09-30,welcome_offer,25,high
CUST01829,2025-09-30,none,40,high
CUST01830,2025-09-30,free_shipping,40,medium
CUST01831,2025-09-30,bundle_discount,25,medium
CUST01832,2025-09-30,none,25,high
CUST01833,2025-09-30,bundle_discount,40,low
CUST01834,2025-09-30,welcome_offer,25,low
CUST01835,2025-09-30,free_shipping,12,high
CUST01836,2025-09-30,none,12,high
CUST01837,2025-09-30,bundle_discount,12,high
CUST01838,2025-09-30,free_shipping,12,medium
CUST01839,2025-09-30,free_shipping,25,low
CUST01840,2025-09-30,none,18,high
CUST01841,2025-09-30,bundle_discount,18,low
CUST01842,2025-09-30,welcome_offer,12,high
CUST01843,2025-09-30,new_launch,0,low
CUST01844,2025-09-30,new_launch,40,high
CUST01845,2025-09-30,welcome_offer,12,high
CUST01846,2025-09-30,new_launch,12,high
CUST01847,2025-09-30,welcome_offer,0,low
CUST01848,2025-09-30,new_launch,40,low
